Exon_Genomic_Coordinates	Exon_Ensembl_Transcript_ID	Exon_Gene_Symbol	Exon_Number	Min_Coverage_B48232	Max_Coverage_B48232	Mean_Coverage_B48232	Median_Coverage_B48232	Min_Coverage_B48233	Max_Coverage_B48233	Mean_Coverage_B48233	Median_Coverage_B48233	Min_Coverage_B48234	Max_Coverage_B48234	Mean_Coverage_B48234	Median_Coverage_B48234	Min_Coverage_B48235	Max_Coverage_B48235	Mean_Coverage_B48235	Median_Coverage_B48235	Min_Coverage_B48236	Max_Coverage_B48236	Mean_Coverage_B48236	Median_Coverage_B48236	Min_Coverage_B48237	Max_Coverage_B48237	Mean_Coverage_B48237	Median_Coverage_B48237	Min_Coverage_B48238	Max_Coverage_B48238	Mean_Coverage_B48238	Median_Coverage_B48238	Min_Coverage_B48239	Max_Coverage_B48239	Mean_Coverage_B48239	Median_Coverage_B48239	Min_Coverage_B48240	Max_Coverage_B48240	Mean_Coverage_B48240	Median_Coverage_B48240	Min_Coverage_B48241	Max_Coverage_B48241	Mean_Coverage_B48241	Median_Coverage_B48241	Min_Coverage_B48242	Max_Coverage_B48242	Mean_Coverage_B48242	Median_Coverage_B48242	Min_Coverage_B48243	Max_Coverage_B48243	Mean_Coverage_B48243	Median_Coverage_B48243	Min_Coverage_B48244	Max_Coverage_B48244	Mean_Coverage_B48244	Median_Coverage_B48244	Min_Coverage_B48245	Max_Coverage_B48245	Mean_Coverage_B48245	Median_Coverage_B48245	Min_Coverage_B48246	Max_Coverage_B48246	Mean_Coverage_B48246	Median_Coverage_B48246	Min_Coverage_B48247	Max_Coverage_B48247	Mean_Coverage_B48247	Median_Coverage_B48247	Min_Coverage_B48249	Max_Coverage_B48249	Mean_Coverage_B48249	Median_Coverage_B48249	Min_Coverage_B48250	Max_Coverage_B48250	Mean_Coverage_B48250	Median_Coverage_B48250	Min_Coverage_B48251	Max_Coverage_B48251	Mean_Coverage_B48251	Median_Coverage_B48251	Min_Coverage_B48252	Max_Coverage_B48252	Mean_Coverage_B48252	Median_Coverage_B48252	Min_Coverage_B48253	Max_Coverage_B48253	Mean_Coverage_B48253	Median_Coverage_B48253	Min_Coverage_B48254	Max_Coverage_B48254	Mean_Coverage_B48254	Median_Coverage_B48254	Min_Coverage_B48255	Max_Coverage_B48255	Mean_Coverage_B48255	Median_Coverage_B48255	Min_Coverage_B48256	Max_Coverage_B48256	Mean_Coverage_B48256	Median_Coverage_B48256	Min_Coverage_B48257	Max_Coverage_B48257	Mean_Coverage_B48257	Median_Coverage_B48257	Min_Coverage_B48258	Max_Coverage_B48258	Mean_Coverage_B48258	Median_Coverage_B48258	Min_Coverage_B48259	Max_Coverage_B48259	Mean_Coverage_B48259	Median_Coverage_B48259	Min_Coverage_B48260	Max_Coverage_B48260	Mean_Coverage_B48260	Median_Coverage_B48260	Min_Coverage_B48261	Max_Coverage_B48261	Mean_Coverage_B48261	Median_Coverage_B48261	Min_Coverage_B48262	Max_Coverage_B48262	Mean_Coverage_B48262	Median_Coverage_B48262	Min_Coverage_B48263	Max_Coverage_B48263	Mean_Coverage_B48263	Median_Coverage_B48263	Min_Coverage_B48264	Max_Coverage_B48264	Mean_Coverage_B48264	Median_Coverage_B48264	Min_Coverage_B48265	Max_Coverage_B48265	Mean_Coverage_B48265	Median_Coverage_B48265	Min_Coverage_B48266	Max_Coverage_B48266	Mean_Coverage_B48266	Median_Coverage_B48266	Min_Coverage_B48267	Max_Coverage_B48267	Mean_Coverage_B48267	Median_Coverage_B48267	Min_Coverage_B48268	Max_Coverage_B48268	Mean_Coverage_B48268	Median_Coverage_B48268	Min_Coverage_B48269	Max_Coverage_B48269	Mean_Coverage_B48269	Median_Coverage_B48269	Min_Coverage_B48270	Max_Coverage_B48270	Mean_Coverage_B48270	Median_Coverage_B48270	Min_Coverage_B48271	Max_Coverage_B48271	Mean_Coverage_B48271	Median_Coverage_B48271	Min_Coverage_B48272	Max_Coverage_B48272	Mean_Coverage_B48272	Median_Coverage_B48272	Min_Coverage_B48273	Max_Coverage_B48273	Mean_Coverage_B48273	Median_Coverage_B48273	Min_Coverage_B48274	Max_Coverage_B48274	Mean_Coverage_B48274	Median_Coverage_B48274	Min_Coverage_B48275	Max_Coverage_B48275	Mean_Coverage_B48275	Median_Coverage_B48275	Min_Coverage_B48276	Max_Coverage_B48276	Mean_Coverage_B48276	Median_Coverage_B48276	Min_Coverage_B48277	Max_Coverage_B48277	Mean_Coverage_B48277	Median_Coverage_B48277
chr19:11094763-11172535	SMARCA4	SMARCA4	exon_1	0	328	21.680283392480586	0.0	0	168	12.360798230725711	0.0	0	161	13.589042328858715	0.0	0	324	24.921179859075245	0.0	0	194	11.275947641824821	0.0	0	141	8.00541325927069	0.0	0	913	75.80742426580261	0.0	0	179	7.935953813711876	0.0	0	170	8.534935452347888	0.0	0	226	9.791788818597952	0.0	0	279	13.110579643059198	0.0	0	240	15.876523684616572	0.0	0	292	26.186596718613384	0.0	0	208	15.861389703235098	0.0	0	368	25.056781360901095	0.0	0	221	10.012433780795146	0.0	0	230	20.238157691714243	0.0	0	279	17.00650619760325	0.0	0	435	32.06141027619194	0.0	0	273	17.94459445558813	0.0	0	163	12.02945790258705	0.0	0	188	14.203389394640745	0.0	0	297	17.449724836702156	0.0	0	249	11.075258447770405	0.0	0	177	10.942112842668312	0.0	0	150	10.74170652677056	0.0	0	274	15.953273671758474	0.0	0	231	11.21022990279278	0.0	0	150	4.778274957568277	0.0	0	210	13.412886385845805	0.0	0	226	10.837036465566014	0.0	0	327	18.03416396646608	0.0	0	227	15.375932212107186	0.0	0	50	2.141246206861081	0.0	0	247	10.276950573471172	0.0	0	121	7.511700869207427	0.0	0	211	14.812991822249653	0.0	0	256	13.946896055135525	0.0	0	166	7.282878156663067	0.0	0	232	13.964537365632875	0.0	0	68	2.5322352517615596	0.0	0	163	9.360785372627682	0.0	0	170	5.686480995731111	0.0	0	196	12.32655711567145	0.0	0	457	32.96233863086972	0.0
chr19:1611657-1650271	TCF3	TCF3	exon_1	0	126	8.216553581602527	0.0	0	88	5.116667529911431	0.0	0	60	4.399932666908375	0.0	0	139	9.776013880975812	0.0	0	89	5.841119801108406	0.0	0	63	3.107059615683431	0.0	0	341	29.0817061169524	0.0	0	103	4.344797223804838	0.0	0	161	5.222561765162895	0.0	0	91	5.161728906614181	0.0	0	136	6.76381623245455	0.0	0	83	6.289635883358367	0.0	0	97	8.25817061169524	0.0	0	69	4.81154503547936	0.0	0	113	8.793546382141193	0.0	0	118	5.652379965815507	0.0	0	103	6.154477650593049	0.0	0	100	6.9672916558761075	0.0	0	200	11.890894494224893	0.0	0	118	8.583208162842492	0.0	0	67	4.063603874242503	0.0	0	69	5.150800227896617	0.0	0	203	8.917154399958564	0.0	0	125	5.957528357590511	0.0	0	76	4.871186616253173	0.0	0	63	4.3466100378101205	0.0	0	103	6.920080799709949	0.0	0	151	6.017351219764852	0.0	0	121	3.841016211736676	0.0	0	101	6.475578805614544	0.0	0	109	6.343890816802196	0.0	0	118	7.369347904904957	0.0	0	77	5.9396591909670065	0.0	0	23	1.313953488372093	0.0	0	150	6.7620293157922	0.0	0	56	3.1706116952400683	0.0	0	128	5.9997928212565395	0.0	0	118	7.05624902884964	0.0	0	90	4.486119024188119	0.0	0	95	5.4924120785207435	0.0	0	42	2.0444657378153	0.0	0	137	5.634821567307195	0.0	0	89	3.639016936862278	0.0	0	86	5.449733257367794	0.0	0	140	11.250789868959444	0.0
chr19:19256598-19261577	MEF2B	BORCS8-MEF2B,MEF2B	exon_3,exon_4	0	211	50.87025507129946	19.0	0	167	38.90339425587467	17.0	0	148	33.07511548503716	12.0	0	321	78.61438039767022	27.0	0	131	26.564972886121712	6.0	0	109	20.454508937537657	4.0	0	709	195.59991966258283	72.0	0	125	21.15083350070295	5.0	0	110	20.677244426591685	5.0	0	121	24.01446073508737	6.0	0	174	31.869451697127936	7.0	0	167	37.52319742920265	9.0	0	235	65.95039164490862	26.0	0	162	44.69511950190801	20.0	0	233	63.55613577023499	23.0	0	133	25.89556135770235	5.0	0	167	46.62482426189998	18.0	0	192	41.67865033139184	11.0	0	278	73.44306085559349	25.0	0	218	47.46194014862422	14.0	0	120	31.097609961839726	11.0	0	142	35.57561759389436	14.0	0	180	40.15043181361719	14.0	0	149	29.62181160875678	8.0	0	125	27.156657963446474	9.0	0	131	30.22976501305483	12.0	0	178	42.53544888531834	15.0	0	153	29.074512954408515	9.0	0	83	13.025306286402893	3.0	0	186	41.47861016268327	14.0	0	134	28.47861016268327	7.0	0	188	43.222534645511146	15.0	0	157	39.823860212894154	15.0	0	32	5.613777867041574	1.0	0	150	28.878690500100422	6.0	0	90	20.147620004016872	8.0	0	140	29.618598112070696	9.0	0	177	31.799357300662784	7.0	0	100	22.533038762803777	4.0	0	127	28.431010243020687	7.0	0	48	7.048001606748343	1.0	0	98	22.912833902390037	4.0	0	71	12.18819039967865	2.0	0	189	40.09399477806789	12.0	0	315	76.15324362321752	26.0
chr19:50138815-50143399	RRAS	RRAS	exon_1	0	101	18.645724258289704	0.0	0	97	14.964441535776615	0.0	0	88	13.93520942408377	0.0	0	144	27.67801047120419	1.0	0	78	11.446116928446772	0.0	0	66	8.298647469458988	0.0	0	293	60.94044502617801	1.0	0	62	8.31130017452007	0.0	0	47	8.19677137870855	0.0	0	59	10.525087260034905	0.0	0	85	13.917539267015707	0.0	0	65	12.296684118673648	0.0	0	94	19.804537521815007	0.0	0	82	13.216841186736474	0.0	0	101	20.214659685863875	0.0	0	58	9.526396160558464	0.0	0	73	13.846204188481675	0.0	0	87	14.329188481675393	0.0	0	124	27.95375218150087	1.0	0	96	20.305191972076788	1.0	0	56	10.229930191972077	0.0	0	58	11.791448516579406	0.0	0	93	15.864746945898778	0.0	0	70	11.872164048865619	0.0	0	54	10.611256544502618	0.0	0	67	10.914048865619547	0.0	0	84	15.56282722513089	0.0	0	64	10.651178010471204	0.0	0	78	7.754144851657941	0.0	0	74	13.932591623036648	0.0	0	87	13.462696335078535	0.0	0	130	23.44175392670157	0.0	0	77	15.06479057591623	0.0	0	50	3.9650959860383943	0.0	0	130	14.7478184991274	0.0	0	48	7.423865619546248	0.0	0	61	10.424520069808027	0.0	0	74	12.662085514834207	0.0	0	82	8.663176265270506	0.0	0	80	13.650959860383944	0.0	0	41	3.7404013961605584	0.0	0	64	10.097076788830716	0.0	0	63	7.244764397905759	0.0	0	119	14.93608202443281	0.0	0	153	29.68128272251309	1.0
chr19:56166434-56185487	U2AF2	U2AF2	exon_1	0	237	19.04025612764394	0.0	0	142	14.048233873930615	0.0	0	155	16.196294546790533	0.0	0	290	29.749698210255602	0.0	0	167	10.587204114837558	0.0	0	91	8.338319424762505	0.0	0	633	68.7184695323571	0.0	0	132	7.747388862646303	0.0	0	153	7.714848055424342	0.0	0	187	9.85125701989188	0.0	0	224	12.85592820028342	0.0	0	155	12.525901432845222	0.0	0	200	23.857292814779825	0.0	0	169	17.812837873300793	0.0	0	226	22.799086757990867	0.0	0	185	9.7249776938015	0.0	0	181	20.61071747231407	0.0	0	192	15.424605049073637	0.0	0	290	30.392904004618696	0.0	0	228	16.971238125229622	0.0	0	108	11.236550674434472	0.0	0	129	13.668241221854826	0.0	0	236	16.49535506219493	0.0	0	207	11.74591927780402	0.0	0	148	11.585104707920012	0.0	0	133	13.248202382826852	0.0	0	194	15.386238387655487	0.0	0	189	11.623471369338162	0.0	0	152	6.07012019104603	0.0	0	192	14.564845431165695	0.0	0	236	14.45079515037002	0.0	0	294	21.57329554400882	0.0	0	162	15.052327717419828	0.0	0	65	2.5023880753687084	0.0	0	262	12.298798089539705	0.0	0	114	8.830840287618747	0.0	0	116	10.028604419251561	0.0	0	203	12.678948197134309	0.0	0	168	8.263685508843752	0.0	0	136	11.52012806382197	0.0	0	96	3.309295124127434	0.0	0	147	8.471001941951398	0.0	0	135	6.497716894977169	0.0	0	220	15.753529627880123	0.0	0	269	30.955335117829215	0.0
chr1:117057379-117113619	CD58	CD58	exon_1	0	157	1.615771692745377	0.0	0	154	2.7740576102418206	0.0	0	223	4.820145803698435	0.0	0	293	4.281596728307255	0.0	0	113	0.8676031294452347	0.0	0	73	1.6356685633001422	0.0	0	521	8.929338549075391	0.0	0	106	1.1537873399715506	0.0	0	65	1.040522759601707	0.0	0	127	1.4150960170697013	0.0	0	110	1.1103307254623045	0.0	0	119	1.4069701280227596	0.0	0	307	7.77524893314367	0.0	0	360	9.363371266002845	0.0	0	211	3.853093883357041	0.0	0	101	1.0027916073968706	0.0	0	326	7.937802275960171	0.0	0	193	1.8034139402560456	0.0	0	190	3.1884423897581793	0.0	0	182	1.760135135135135	0.0	0	115	2.5079836415362733	0.0	0	140	3.5322724039829305	0.0	0	164	1.215113798008535	0.0	0	130	1.2861842105263157	0.0	0	94	1.806738975817923	0.0	0	133	2.4430654338549074	0.0	0	169	1.4836593172119488	0.0	0	103	1.3530405405405406	0.0	0	121	0.7598684210526315	0.0	0	133	1.6794985775248934	0.0	0	178	1.8366998577524893	0.0	0	246	2.0020448079658606	0.0	0	148	2.0339615931721196	0.0	0	55	0.707076813655761	0.0	0	215	1.8057432432432432	0.0	0	99	2.0298541963015646	0.0	0	77	1.0611842105263158	0.0	0	153	1.153271692745377	0.0	0	87	1.0890291607396871	0.0	0	77	1.1608285917496444	0.0	0	66	0.4523648648648649	0.0	0	98	0.7084281650071124	0.0	0	98	0.8871621621621621	0.0	0	185	2.2201280227596016	0.0	0	194	2.9411273115220484	0.0
chr1:120457903-120612206	NOTCH2	NOTCH2	exon_1	0	546	5.98959190683266	0.0	0	574	6.948886282185051	0.0	0	478	11.585575134637693	0.0	0	1086	14.643137204072506	0.0	0	347	2.729584000311076	0.0	0	206	3.891622327498493	0.0	0	1905	32.746433964342884	0.0	0	285	2.9015702870326567	0.0	0	280	2.5603261116115696	0.0	0	369	2.968872931828934	0.0	0	330	3.204377102195032	0.0	0	350	4.90773348541506	0.0	0	878	23.979430082370403	0.0	0	894	25.585095558738328	0.0	0	963	14.147437185278315	0.0	0	430	3.0206865712267423	0.0	0	756	25.25368268925426	0.0	0	521	5.549302346681529	0.0	0	825	12.106206619443562	0.0	0	671	5.649643882490943	0.0	0	360	6.635399182128669	0.0	0	394	10.57906197546386	0.0	0	648	3.65699305911097	0.0	0	313	2.7862128409687434	0.0	0	349	5.038962301445856	0.0	0	502	6.256469414074904	0.0	0	625	5.0939903955205015	0.0	0	387	3.418961394140101	0.0	0	435	1.990810288847268	0.0	0	438	5.21404638924713	0.0	0	616	4.160541272690745	0.0	0	773	6.192569165861973	0.0	0	475	5.458908770406278	0.0	0	105	1.2630668230688968	0.0	0	665	3.937525517974375	0.0	0	334	5.024050083277706	0.0	0	361	3.659572399758916	0.0	0	333	3.3638490502452965	0.0	0	315	2.7036804209898704	0.0	0	365	4.008042617447489	0.0	0	111	0.938776303765967	0.0	0	386	2.4142628464773854	0.0	0	191	2.072215057387089	0.0	0	592	5.723855012540262	0.0	0	739	12.245296591770737	0.0
chr1:150705511-150737296	CTSS	CTSS	exon_2	0	37	1.5007708038382885	0.0	0	76	2.264086833411987	0.0	0	134	4.902501179801793	0.0	0	106	4.074185936762624	0.0	0	36	1.4976246657228252	0.0	0	58	1.792040270567878	0.0	0	190	8.527796130250119	0.0	0	49	1.96230926537675	0.0	0	51	1.4377221960044047	0.0	0	42	1.3930155733836715	0.0	0	34	1.4067956583294006	0.0	0	26	1.3668711656441719	0.0	0	186	8.527921975774737	0.0	0	306	11.090577316344188	0.0	0	116	4.60556866446437	0.0	0	41	1.149976403964134	0.0	0	225	8.994399874154475	0.0	0	40	1.5248387604215825	0.0	0	71	3.204027056787793	0.0	0	43	1.6019191442504326	0.0	0	40	1.5980493943684129	0.0	0	87	3.8868648733679407	0.0	0	54	1.198112317130722	0.0	0	40	1.5203083215353155	0.0	0	56	1.6944470662262072	0.0	0	67	2.4968381311939596	0.0	0	38	1.6487022180273714	0.0	0	39	1.3046090923391538	0.0	0	52	1.2078968066698128	0.0	0	50	1.8855434953594463	0.0	0	58	2.1137643542551516	0.0	0	54	1.709988988516596	0.0	0	46	1.8915840805411357	0.0	0	30	0.6505899008966494	0.0	0	54	1.7568035236746893	0.0	0	52	1.9389334591788578	0.0	0	36	1.2876199465156521	0.0	0	39	1.3460751927009595	0.0	0	39	1.373289287399717	0.0	0	38	1.5137328928739973	0.0	0	19	0.45568664464369985	0.0	0	45	0.8298883120969011	0.0	0	40	1.25310681138902	0.0	0	72	2.268963347490955	0.0	0	54	2.3663048607833885	0.0
chr1:16174544-16265976	SPEN	SPEN	exon_1	0	410	17.836085834281214	0.0	0	251	17.83894041473445	0.0	0	331	28.038520430483857	0.0	0	548	34.43226660250241	0.0	0	198	8.149061597690087	0.0	0	175	11.521666375010938	0.0	0	1348	86.45275177180855	0.0	0	135	8.002953014261966	0.0	0	161	7.568247440720973	0.0	0	162	9.661693936477382	0.0	0	248	10.214738822294164	0.0	0	277	13.769085221804183	0.0	0	556	49.824984688074196	0.0	0	700	49.02728803919853	0.0	0	512	33.490287864205094	0.0	0	151	7.489358211567066	0.0	0	596	49.00480138244816	0.0	0	329	15.331426634001225	0.0	0	729	32.31098521305451	0.0	0	265	12.131912240790971	0.0	0	233	17.810372736022398	0.0	0	328	24.397956951614315	0.0	0	339	11.796974800944964	0.0	0	188	9.12222197917578	0.0	0	215	13.4358539679762	0.0	0	277	15.578790795345174	0.0	0	299	13.91739216029399	0.0	0	196	10.012107358474058	0.0	0	88	3.782559716510631	0.0	0	269	14.21340449733135	0.0	0	201	10.399302213666987	0.0	0	462	15.960484294338963	0.0	0	352	15.743667424971564	0.0	0	54	3.0891154081721934	0.0	0	228	10.469748009449646	0.0	0	165	11.396950739347275	0.0	0	279	10.790270364861318	0.0	0	233	10.631693498993787	0.0	0	119	7.452062735147432	0.0	0	284	11.320937964826319	0.0	0	67	2.681894741447196	0.0	0	172	5.789340712223292	0.0	0	88	6.0032045673287255	0.0	0	240	14.664657887829206	0.0	0	743	32.41828900166244	0.0
chr1:203274685-203276579	BTG2	BTG2	exon_1	0	289	83.38225976768743	9.0	0	428	119.37697993664203	15.0	0	454	140.56599788806759	17.0	0	688	219.76663146779302	35.0	0	241	59.79883843717001	2.0	0	173	50.53326293558606	4.0	0	1051	312.6135163674762	44.0	0	199	51.149419218585	1.0	0	125	29.593980992608238	1.0	0	212	52.59239704329462	2.0	0	217	57.28511087645195	1.0	0	255	66.43980992608236	4.0	0	522	147.54118268215416	26.0	0	568	163.67212249208026	28.0	0	605	179.67581837381204	28.0	0	187	49.0168954593453	1.5	0	400	120.65997888067582	25.5	0	319	91.38278775079198	11.0	0	470	128.08817317845828	23.5	0	356	99.88595564941922	9.0	0	241	70.9920802534319	5.0	0	342	102.89915522703274	18.0	0	261	60.66684266103485	3.0	0	229	55.39017951425554	3.0	0	237	65.2935586061246	4.0	0	386	114.19746568109821	8.0	0	308	84.28669482576558	6.0	0	210	50.01267159450897	2.0	0	144	34.53326293558606	1.0	0	341	99.23336853220697	7.0	0	346	84.08553326293558	3.0	0	427	122.15417106652588	8.0	0	249	72.720696937698	13.0	0	104	21.670010559662092	0.0	0	322	86.71383315733897	2.0	0	190	57.4039070749736	4.0	0	105	25.947201689545935	2.0	0	229	57.53326293558606	1.0	0	143	40.39387539598733	2.0	0	217	59.3532206969377	3.0	0	117	18.916050686378036	1.0	0	123	27.89598732840549	1.0	0	143	35.23864836325237	2.0	0	398	113.07602956705385	7.0	0	525	142.84266103484688	12.0
chr1:226822495-226925326	ITPKB	ITPKB	exon_2	0	87	1.8959554998006438	0.0	0	103	2.1003102177358968	0.0	0	137	2.8474292771635015	0.0	0	198	4.080403769291362	0.0	0	79	1.4330114459647383	0.0	0	64	1.3157705361223755	0.0	0	367	8.290145967655668	0.0	0	48	0.9434800789645146	0.0	0	48	0.8260641246316772	0.0	0	71	1.4396339625210297	0.0	0	52	1.0834864972624987	0.0	0	87	1.5108187219807256	0.0	0	165	4.043226264453327	0.0	0	194	4.2568097169141605	0.0	0	222	4.321060769612276	0.0	0	58	1.0656125098462526	0.0	0	157	3.3110832336552205	0.0	0	95	1.8089292139529909	0.0	0	103	2.6231194873141366	0.0	0	110	2.2510040746467506	0.0	0	74	1.534371930643483	0.0	0	136	2.868736081531834	0.0	0	75	1.4685357528371794	0.0	0	76	1.4788925518569302	0.0	0	71	1.470548764477638	0.0	0	112	2.409681905262032	0.0	0	87	1.8544602308642335	0.0	0	72	1.222831636374245	0.0	0	57	0.9600023339265397	0.0	0	91	1.8524083204481139	0.0	0	88	1.6614056072585115	0.0	0	122	2.3492623819665277	0.0	0	98	1.922056578269199	0.0	0	49	0.5699837597611616	0.0	0	104	1.788740749384913	0.0	0	68	1.5261351148972586	0.0	0	49	0.9608386576032519	0.0	0	76	1.330989682099756	0.0	0	60	1.246219525240443	0.0	0	67	1.5098657019770303	0.0	0	41	0.598010327624938	0.0	0	48	0.8327158152697144	0.0	0	73	1.0481177854927015	0.0	0	119	2.2559636685435325	0.0	0	135	2.973568281938326	0.0
chr1:2488077-2494769	TNFRSF14	TNFRSF14	exon_1	0	278	80.83876270173342	45.0	0	166	47.01240286909743	29.0	0	208	63.85923490735206	43.0	0	382	109.1660191273162	69.0	0	176	46.89943215780036	22.0	0	112	30.671846981470413	17.5	0	1025	326.62104004781827	209.0	0	45	9.915869695158397	5.0	0	122	27.0836820083682	11.0	0	102	23.63404064554692	9.0	0	225	51.15466228332337	23.0	0	232	59.43798565451285	31.0	0	286	83.51255230125523	55.0	0	127	40.56276150627615	26.0	0	326	99.22101016138673	63.0	0	158	29.53795576808129	12.0	0	233	68.00717274357442	43.0	0	261	75.22444710101614	37.0	0	391	112.13000597728632	69.0	0	219	61.38239689181112	33.0	0	178	50.53212791392708	29.0	0	205	60.01688583383144	39.0	0	226	55.873879258816494	23.0	0	207	42.85684399282726	20.0	0	150	40.05514046622833	20.0	0	161	47.00896592946802	30.0	0	268	70.10998206814106	33.0	0	220	45.25732217573222	20.0	0	108	19.281829049611478	6.0	0	206	56.2907949790795	34.0	0	205	48.75254034668261	21.0	0	262	68.00627615062761	35.0	0	258	67.85490137477585	42.0	0	37	5.439181111775254	2.0	0	199	45.71458457860132	16.0	0	112	31.173191870890616	18.0	0	198	50.2075612671847	25.0	0	228	51.15092647937836	19.0	0	127	28.870442319187088	11.0	0	139	36.68245666467424	22.0	0	83	11.391213389121338	4.0	0	153	32.76434548714884	13.0	0	116	23.825164375373582	7.5	0	175	48.81171548117155	26.0	0	411	122.76867901972504	74.0
chr1:27022811-27107289	ARID1A	ARID1A	exon_1	0	446	15.31873387154052	0.0	0	356	15.319444115627737	0.0	0	380	22.02824403986837	0.0	0	667	31.42776817632993	0.0	0	238	7.2290655555292505	0.0	0	189	8.33867989298989	0.0	0	1217	65.29472762139255	0.0	0	155	6.242477331376216	0.0	0	146	5.553777314803854	0.0	0	239	7.772378607448093	0.0	0	279	9.266116622079121	0.0	0	272	11.29015838443145	0.0	0	461	33.04886479320059	0.0	0	580	36.299083785127486	0.0	0	477	26.048604370368615	0.0	0	236	7.07083501029854	0.0	0	461	33.009304197542555	0.0	0	387	13.740453135727645	0.0	0	548	26.08464925779493	0.0	0	361	11.156052463363242	0.0	0	226	12.795508889888492	0.0	0	257	16.40902956982883	0.0	0	344	11.013518312460048	0.0	0	328	8.068171594971473	0.0	0	205	10.054878193139043	0.0	0	304	13.224283245341983	0.0	0	407	12.657662349960937	0.0	0	259	8.392173110158858	0.0	0	183	4.4033121049267265	0.0	0	269	12.100440351334075	0.0	0	433	9.942659627358601	0.0	0	479	15.810210942493903	0.0	0	338	12.656182674779233	0.0	0	94	2.473436871138048	0.0	0	485	11.293768791874808	0.0	0	192	9.123641658183196	0.0	0	177	7.421151068917351	0.0	0	340	9.635348848220838	0.0	0	205	6.435178389639907	0.0	0	248	9.331032931650844	0.0	0	128	2.8356613556192145	0.0	0	203	5.392776817632993	0.0	0	187	5.333483273751746	0.0	0	352	13.617320485806955	0.0	0	583	28.30372404649731	0.0
chr1:39305180-39325339	RRAGC	RRAGC	exon_1	0	222	6.769482613224862	0.0	0	187	9.12798253881641	0.0	0	247	17.15065231410288	0.0	0	350	17.01562577508805	0.0	0	136	3.8402698546554888	0.0	0	99	5.61550672156357	0.0	0	760	32.17803462473337	0.0	0	92	3.8751426162012006	0.0	0	101	3.200555583114242	0.0	0	120	4.861600277791557	0.0	0	142	4.564115283496205	0.0	0	170	6.265042908874448	0.0	0	470	23.06890222729302	0.0	0	450	31.361724291879558	0.0	0	362	13.092911354729898	0.0	0	151	4.2273426261223275	0.0	0	486	25.051341832432165	0.0	0	205	7.129173074061213	0.0	0	378	12.412173222878119	0.0	0	227	7.043256113894539	0.0	0	171	8.511285282008036	0.0	0	224	12.190287216627809	0.0	0	223	5.2549729649288155	0.0	0	154	4.897613968946873	0.0	0	122	7.0107644228384345	0.0	0	172	8.719083287861501	0.0	0	218	6.449774294359839	0.0	0	171	5.192073019495014	0.0	0	116	2.556525621310581	0.0	0	143	6.975097971129521	0.0	0	221	6.539213254625725	0.0	0	324	8.551069001438563	0.0	0	169	6.613125651073962	0.0	0	57	2.1632521454437224	0.0	0	238	6.678654695173372	0.0	0	120	6.115829158192371	0.0	0	122	4.479388858574334	0.0	0	202	5.276005754253683	0.0	0	107	4.033037353043306	0.0	0	131	4.761992162309638	0.0	0	59	1.29996527605536	0.0	0	162	2.907783124162905	0.0	0	111	3.252790316980009	0.0	0	207	8.413562180663723	0.0	0	428	11.882335433305224	0.0
chr22:22123491-22221723	MAPK1	MAPK1	exon_1	0	113	0.6103001058718137	0.0	0	107	0.902832071015555	0.0	0	100	1.4089706002117437	0.0	0	207	1.3789192931020442	0.0	0	58	0.4440508184705595	0.0	0	57	0.591935418193664	0.0	0	436	3.1379896571382035	0.0	0	99	0.6174769932404919	0.0	0	57	0.4854629855851454	0.0	0	77	0.5331663816271683	0.0	0	94	0.5781008225425524	0.0	0	84	0.5944396937861389	0.0	0	142	2.246335206450037	0.0	0	186	3.043295463799984	0.0	0	174	1.211967586937047	0.0	0	91	0.5358437169150583	0.0	0	136	2.554747943643619	0.0	0	122	0.6433443277139832	0.0	0	126	1.1128960013030378	0.0	0	146	0.6622790943887938	0.0	0	70	0.7433931916279828	0.0	0	83	1.136564459646551	0.0	0	147	0.6627371935825392	0.0	0	89	0.6569040638488476	0.0	0	89	0.6098827266064012	0.0	0	72	0.6776305073703071	0.0	0	124	0.6192177701767245	0.0	0	91	0.5608559328935581	0.0	0	90	0.5140992751852757	0.0	0	98	0.6694254418112224	0.0	0	128	0.75400073295871	0.0	0	169	0.7191953742161413	0.0	0	104	0.6919741021255803	0.0	0	41	0.23384436843391154	0.0	0	182	0.840438960827429	0.0	0	55	0.612733121589706	0.0	0	64	0.4628736053424546	0.0	0	142	0.6316678882645167	0.0	0	86	0.5213168824822868	0.0	0	67	0.48499470640931674	0.0	0	54	0.22790943887938758	0.0	0	66	0.4448855770013845	0.0	0	79	0.4923446534734099	0.0	0	139	0.8112427722127209	0.0	0	154	1.038734831826696	0.0
