Exon_Genomic_Coordinates	Exon_Ensembl_Transcript_ID	Exon_Gene_Symbol	Exon_Number	Min_Coverage_B48324	Max_Coverage_B48324	Mean_Coverage_B48324	Median_Coverage_B48324	Min_Coverage_B48325	Max_Coverage_B48325	Mean_Coverage_B48325	Median_Coverage_B48325	Min_Coverage_B48326	Max_Coverage_B48326	Mean_Coverage_B48326	Median_Coverage_B48326	Min_Coverage_B48327	Max_Coverage_B48327	Mean_Coverage_B48327	Median_Coverage_B48327	Min_Coverage_B48328	Max_Coverage_B48328	Mean_Coverage_B48328	Median_Coverage_B48328	Min_Coverage_B48329	Max_Coverage_B48329	Mean_Coverage_B48329	Median_Coverage_B48329	Min_Coverage_B48330	Max_Coverage_B48330	Mean_Coverage_B48330	Median_Coverage_B48330	Min_Coverage_B48331	Max_Coverage_B48331	Mean_Coverage_B48331	Median_Coverage_B48331	Min_Coverage_B48332	Max_Coverage_B48332	Mean_Coverage_B48332	Median_Coverage_B48332	Min_Coverage_B48333	Max_Coverage_B48333	Mean_Coverage_B48333	Median_Coverage_B48333	Min_Coverage_B48334	Max_Coverage_B48334	Mean_Coverage_B48334	Median_Coverage_B48334	Min_Coverage_B48335	Max_Coverage_B48335	Mean_Coverage_B48335	Median_Coverage_B48335	Min_Coverage_B48336	Max_Coverage_B48336	Mean_Coverage_B48336	Median_Coverage_B48336	Min_Coverage_B48337	Max_Coverage_B48337	Mean_Coverage_B48337	Median_Coverage_B48337	Min_Coverage_B48338	Max_Coverage_B48338	Mean_Coverage_B48338	Median_Coverage_B48338	Min_Coverage_B48339	Max_Coverage_B48339	Mean_Coverage_B48339	Median_Coverage_B48339	Min_Coverage_B48340	Max_Coverage_B48340	Mean_Coverage_B48340	Median_Coverage_B48340	Min_Coverage_B48341	Max_Coverage_B48341	Mean_Coverage_B48341	Median_Coverage_B48341	Min_Coverage_B48342	Max_Coverage_B48342	Mean_Coverage_B48342	Median_Coverage_B48342	Min_Coverage_B48343	Max_Coverage_B48343	Mean_Coverage_B48343	Median_Coverage_B48343	Min_Coverage_B48344	Max_Coverage_B48344	Mean_Coverage_B48344	Median_Coverage_B48344	Min_Coverage_B48345	Max_Coverage_B48345	Mean_Coverage_B48345	Median_Coverage_B48345	Min_Coverage_B48346	Max_Coverage_B48346	Mean_Coverage_B48346	Median_Coverage_B48346	Min_Coverage_B48347	Max_Coverage_B48347	Mean_Coverage_B48347	Median_Coverage_B48347	Min_Coverage_B48348	Max_Coverage_B48348	Mean_Coverage_B48348	Median_Coverage_B48348	Min_Coverage_B48349	Max_Coverage_B48349	Mean_Coverage_B48349	Median_Coverage_B48349	Min_Coverage_B48350	Max_Coverage_B48350	Mean_Coverage_B48350	Median_Coverage_B48350	Min_Coverage_B48351	Max_Coverage_B48351	Mean_Coverage_B48351	Median_Coverage_B48351	Min_Coverage_B48352	Max_Coverage_B48352	Mean_Coverage_B48352	Median_Coverage_B48352	Min_Coverage_B48353	Max_Coverage_B48353	Mean_Coverage_B48353	Median_Coverage_B48353	Min_Coverage_B48354	Max_Coverage_B48354	Mean_Coverage_B48354	Median_Coverage_B48354	Min_Coverage_B48355	Max_Coverage_B48355	Mean_Coverage_B48355	Median_Coverage_B48355	Min_Coverage_B48356	Max_Coverage_B48356	Mean_Coverage_B48356	Median_Coverage_B48356	Min_Coverage_B48357	Max_Coverage_B48357	Mean_Coverage_B48357	Median_Coverage_B48357	Min_Coverage_B48358	Max_Coverage_B48358	Mean_Coverage_B48358	Median_Coverage_B48358	Min_Coverage_B48359	Max_Coverage_B48359	Mean_Coverage_B48359	Median_Coverage_B48359	Min_Coverage_B48360	Max_Coverage_B48360	Mean_Coverage_B48360	Median_Coverage_B48360	Min_Coverage_B48361	Max_Coverage_B48361	Mean_Coverage_B48361	Median_Coverage_B48361	Min_Coverage_B48362	Max_Coverage_B48362	Mean_Coverage_B48362	Median_Coverage_B48362	Min_Coverage_B48363	Max_Coverage_B48363	Mean_Coverage_B48363	Median_Coverage_B48363	Min_Coverage_B48364	Max_Coverage_B48364	Mean_Coverage_B48364	Median_Coverage_B48364
chr19:19256598-19261577	MEF2B	BORCS8-MEF2B,MEF2B	exon_3,exon_4	0	351	70.84233781883913	16.0	0	149	29.878690500100422	11.0	0	144	36.5742116890942	15.0	0	269	57.06306487246435	20.0	0	164	36.567583852179155	12.0	0	253	49.3793934525005	9.0	0	579	148.91162884113277	50.0	0	178	35.97871058445471	8.0	0	151	19.635268126129745	0.0	0	335	62.726049407511546	12.0	0	330	57.26933119100221	8.0	0	228	34.24000803374172	4.0	0	447	73.94617393050814	18.0	0	333	57.06346655955011	13.0	0	415	94.418758786905	23.0	0	63	9.837115886724241	0.0	0	356	79.48202450291222	18.0	0	140	21.180759188592088	2.0	0	360	58.22815826471179	10.0	0	142	22.923679453705564	2.0	0	216	37.78529825266118	6.0	0	535	142.52721430006025	60.0	0	631	165.74753966659972	76.0	0	513	146.32737497489455	67.0	0	429	116.42759590279172	46.0	0	367	76.25346455111467	25.0	0	243	58.36513356095602	23.0	0	242	47.89335207873067	14.0	0	282	72.1494275959028	34.0	0	350	94.98272745531231	50.0	0	225	50.81160875677847	21.0	0	768	209.46896967262504	87.0	0	502	121.14059048001607	57.0	0	340	71.0463948584053	19.0	0	322	54.11528419361318	8.0	0	49	7.460935930909821	1.0	0	332	61.050411729262905	15.0	0	311	56.19783088973689	14.0	0	298	62.62120907812814	14.0	0	274	59.81462140992167	17.0	0	583	147.00843542880096	53.0
chr19:50138815-50143399	RRAS	RRAS	exon_1	0	148	25.26178010471204	0.0	0	58	12.00938045375218	0.0	0	84	13.234075043630018	0.0	0	114	19.729930191972077	0.0	0	68	11.539267015706807	0.0	0	119	16.81719022687609	0.0	0	193	43.25021815008726	0.0	0	158	17.258726003490402	0.0	0	82	8.953097731239092	0.0	0	164	25.590532286212916	0.0	0	212	24.5043630017452	0.0	0	98	14.299520069808027	0.0	0	145	20.99214659685864	0.0	0	167	20.972949389179757	0.0	0	204	35.272905759162306	0.0	0	59	3.0645724258289704	0.0	0	173	26.86452879581152	0.0	0	83	10.071553228621292	0.0	0	147	25.32111692844677	0.0	0	78	8.386780104712042	0.0	0	190	18.630235602094242	0.0	0	275	49.78490401396161	0.0	0	244	46.74520069808028	3.0	0	256	54.21640488656195	0.0	0	192	38.99956369982548	0.0	0	190	34.092713787085515	0.0	0	97	20.018979057591622	0.0	0	123	19.476657940663177	0.0	0	105	22.19088132635253	1.0	0	173	36.0305410122164	1.0	0	71	15.43390052356021	2.0	0	321	68.7270942408377	2.0	0	178	38.674956369982546	1.0	0	152	25.73560209424084	0.0	0	180	23.015706806282722	0.0	0	21	2.5636998254799304	0.0	0	124	17.56566317626527	0.0	0	150	24.086387434554975	0.0	0	92	17.227530541012218	0.0	0	129	21.304755671902267	0.0	0	223	47.58071553228621	2.0
chr19:56166434-56185487	U2AF2	U2AF2	exon_1	0	364	28.038156720726395	0.0	0	140	15.273710176875033	0.0	0	168	13.600272922899281	0.0	0	220	19.423450375268988	0.0	0	136	12.176035270036214	0.0	0	209	19.606991025035427	0.0	0	441	53.9970083451425	0.0	0	245	12.712276281950349	0.0	0	175	6.959061565107857	0.0	0	496	25.65459507689078	0.0	0	540	23.074319004881122	0.0	0	350	11.672387550516978	0.0	0	640	25.895554505852097	0.0	0	500	23.805280008397627	0.0	0	490	39.065134099616856	0.0	0	120	4.613971553036267	0.0	0	344	28.42486747493833	0.0	0	218	10.62704036109799	0.0	0	478	27.555135674172046	0.0	0	239	9.274812365506744	0.0	0	426	19.575289980580486	0.0	0	521	57.76770062457356	0.0	0	520	57.81299532881961	0.0	0	565	62.45105757623471	0.0	0	361	40.05951818611242	0.0	0	375	31.593187424552564	0.0	0	253	27.6142864640739	0.0	0	396	20.596546475620638	0.0	0	282	32.07479137143757	0.0	0	352	39.23649818926153	0.0	0	201	20.614076523382145	0.0	0	793	87.1155723508109	0.0	0	401	45.46874507951504	0.0	0	714	32.566839867737365	0.0	0	353	20.245578124179918	0.0	0	94	3.864010916915971	0.0	0	424	21.43337007295439	0.0	0	422	21.692961738308927	0.0	0	313	27.14024038209206	0.0	0	327	22.344512675169266	0.0	0	548	55.330971500551094	0.0
chr1:117057379-117113619	CD58	CD58	exon_1	0	293	4.9301386913229015	0.0	0	305	6.560970839260313	0.0	0	274	5.025871266002845	0.0	0	233	4.87619132290185	0.0	0	394	7.886522048364154	0.0	0	315	6.447581792318634	0.0	0	815	21.093314366998577	0.0	0	243	3.3480085348506403	0.0	0	116	1.470857041251778	0.0	0	245	2.206667852062589	0.0	0	640	3.835526315789474	0.0	0	115	1.1809388335704125	0.0	0	309	1.9961770981507823	0.0	0	398	3.633499288762447	0.0	0	484	6.461344238975818	0.0	0	100	0.5638513513513513	0.0	0	269	3.042176386913229	0.0	0	243	3.0951458036984354	0.0	0	240	3.970945945945946	0.0	0	159	2.023044096728307	0.0	0	283	2.8188122332859176	0.0	0	635	14.533481507823613	0.0	0	691	15.288282361308678	0.0	0	833	19.15954836415363	0.0	0	500	12.925871266002845	0.0	0	236	4.718189900426743	0.0	0	369	8.448577524893315	0.0	0	208	4.433748221906117	0.0	0	645	13.515522759601707	0.0	0	467	11.49427453769559	0.0	0	726	16.68661095305832	0.0	0	1113	23.984903982930298	0.0	0	650	15.383001422475107	0.0	0	335	4.0090149359886205	0.0	0	211	2.135152916073969	0.0	0	25	0.23266358463726886	0.0	0	450	3.8984530583214796	0.0	0	168	1.987784495021337	0.0	0	239	5.663726884779517	0.0	0	145	2.9486664295874823	0.0	0	634	14.695981507823612	0.0
chr1:120457903-120612206	NOTCH2	NOTCH2	exon_1	0	724	11.843321257525778	0.0	0	911	15.896657874441845	0.0	0	725	11.871972677135247	0.0	0	658	14.17063180884364	0.0	0	790	17.845071061482926	0.0	0	567	13.556878349740446	0.0	0	1438	52.18238141837813	0.0	0	547	6.002086803237785	0.0	0	326	2.7531933922217973	0.0	0	653	5.12616086531046	0.0	0	874	7.390893242516348	0.0	0	523	3.443419765007809	0.0	0	850	5.247033434217093	0.0	0	971	8.478603786057302	0.0	0	1406	18.74236404995366	0.0	0	217	1.3058074049111164	0.0	0	724	9.674821617207702	0.0	0	246	4.460243806018029	0.0	0	713	7.92799232678561	0.0	0	363	3.752687893300843	0.0	0	1125	9.385488292515376	0.0	0	1678	46.67930629994232	0.0	0	1366	38.3523262671497	0.0	0	1608	56.19654834967564	0.0	0	926	36.033200909898056	0.0	0	665	14.542458668982457	0.0	0	798	22.410542892879594	0.0	0	410	10.038968782201254	0.0	0	1188	35.43161830943015	0.0	0	1001	36.142090562075914	0.0	0	1536	38.846866230727855	0.0	0	2232	79.71485324329404	0.0	0	1304	40.53694354613974	0.0	0	820	10.721703401748508	0.0	0	890	7.102363531493231	0.0	0	187	0.7656234810729539	0.0	0	930	8.740225400672703	0.0	0	340	4.714581051567371	0.0	0	512	14.311471585127963	0.0	0	995	8.512919385883619	0.0	0	1362	44.08271388112998	0.0
chr1:150705511-150737296	CTSS	CTSS	exon_2	0	106	4.416548686487337	0.0	0	253	8.056473179172565	0.0	0	178	6.32162969954381	0.0	0	127	5.191222274657857	0.0	0	202	8.23388390750354	0.0	0	173	5.554097844895391	0.0	0	509	22.72216454302344	0.0	0	146	4.0278747837030044	0.0	0	59	1.7016517225106182	0.0	0	189	3.1977662419380213	0.0	0	97	3.3667138587383985	0.0	0	62	2.5854019191442505	0.0	0	216	3.4789366053169735	0.0	0	159	4.985024382570395	0.0	0	119	4.503256252949504	0.0	0	37	0.8111687903098946	0.0	0	76	3.325279219757747	0.0	0	176	3.167720622935347	0.0	0	143	5.080572597137015	0.0	0	80	1.9071889255938335	0.0	0	111	3.6449268522888154	0.0	0	365	17.468806040585182	0.0	0	356	16.81079125373604	0.0	0	438	21.02479156834985	0.0	0	309	14.587792984112003	0.0	0	131	5.446940380682712	0.0	0	290	12.277772534214252	0.0	0	112	4.874846625766871	0.0	0	314	14.157432751297781	0.0	0	285	13.02280950133711	0.0	0	427	16.918892559383355	0.0	0	756	31.581280478212992	0.0	0	350	17.483624351109015	0.0	0	112	4.079911908132767	0.0	0	114	3.656850715746421	0.0	0	14	0.4078968066698128	0.0	0	165	5.696020135283939	0.0	0	111	2.941418908290074	0.0	0	143	6.208777725342142	0.0	0	89	3.570520685858109	0.0	0	389	16.236086204184364	0.0
chr1:16174544-16265976	SPEN	SPEN	exon_1	0	669	38.19830037623589	0.0	0	445	39.34382929390148	0.0	0	380	30.449405022311662	0.0	0	518	36.221902616151894	0.0	0	496	40.94101627438971	0.0	0	534	39.38020605477295	0.0	0	1459	129.99723291626563	0.0	0	283	15.79100314988188	0.0	0	165	9.409167468719923	0.0	0	696	18.1058929040161	0.0	0	521	20.728552366786246	0.0	0	295	11.069363023886604	0.0	0	630	19.641875929652638	0.0	0	502	23.765672849768134	0.0	0	1140	51.87938577303351	0.0	0	135	4.979307025986525	0.0	0	759	30.739719135532418	0.0	0	297	16.37512030798845	0.0	0	588	29.09899160031499	0.0	0	290	13.125940589727886	0.0	0	390	21.704173593490243	0.0	0	1516	108.96688249190656	0.0	0	1311	109.92749803132382	0.0	0	1560	126.60214148219441	0.0	0	1096	89.31402572403535	0.0	0	995	41.9195030186368	0.0	0	673	52.026609939627264	0.0	0	481	31.998020386735497	0.0	0	1078	76.11365823781608	0.0	0	1061	83.26440414734448	0.0	0	976	80.00060153994225	0.0	0	1733	141.67485125557792	0.0	0	1111	95.70916090646601	0.0	0	635	32.493153381748186	0.0	0	452	20.417064047598217	0.0	0	108	2.5223663487619215	0.0	0	411	26.937024236591128	0.0	0	589	19.549370023624114	0.0	0	637	44.11582378160819	0.0	0	586	26.081284451833056	0.0	0	1341	108.91823431621314	0.0
chr1:203274685-203276579	BTG2	BTG2	exon_1	0	807	227.9065469904963	10.0	0	431	121.68901795142555	14.0	0	425	119.91288278775079	17.0	0	611	171.96779303062303	19.0	0	326	91.81520591341076	14.0	0	401	123.21700105596621	13.0	0	1130	313.24234424498417	60.5	0	325	84.71119324181626	1.0	0	164	27.689545934530095	0.0	0	392	95.70960929250263	1.0	0	787	163.5116156282999	1.0	0	204	36.9350580781415	0.0	0	403	96.09978880675818	1.0	0	555	141.06282998944033	2.0	0	952	258.60295670538545	12.0	0	113	23.013199577613516	1.0	0	436	118.24815205913411	9.0	0	376	88.75501583949314	0.0	0	549	141.2935586061246	5.0	0	331	75.10454065469905	0.0	0	583	132.3363252375924	0.0	0	1036	288.38014783526927	60.0	0	1133	329.27085533262937	44.0	0	1111	301.5491024287223	57.5	0	981	270.6362196409715	48.0	0	732	168.49419218585004	8.0	0	731	186.20221752903907	24.0	0	375	101.98257655755016	3.0	0	752	209.11879619852164	38.0	0	797	212.77613516367475	33.5	0	694	174.40707497360086	31.0	0	1316	359.1742344244984	79.5	0	953	280.29461457233367	71.5	0	575	150.06916578669484	11.0	0	407	105.42766631467794	2.0	0	90	18.28141499472017	0.0	0	698	145.47993664202747	3.0	0	389	90.34899683210138	0.0	0	690	172.6832101372756	16.0	0	303	86.6921858500528	6.0	0	1019	298.3880675818374	54.0
chr1:226822495-226925326	ITPKB	ITPKB	exon_2	0	222	4.613336445235386	0.0	0	148	2.7737258219797534	0.0	0	117	2.506899670332876	0.0	0	161	3.514883644037304	0.0	0	106	2.3032937538290983	0.0	0	165	3.3045385146502513	0.0	0	363	7.707870194785619	0.0	0	135	2.121792066594704	0.0	0	62	1.0476218261030235	0.0	0	130	2.1518899942624308	0.0	0	243	2.8615106339527965	0.0	0	75	0.9682488743666793	0.0	0	144	2.393344419484397	0.0	0	176	2.8525055673872663	0.0	0	294	5.665363557682022	0.0	0	94	0.7072672637628731	0.0	0	169	3.1034901926461864	0.0	0	99	1.7976096702356292	0.0	0	162	2.7314136787544614	0.0	0	97	1.4699944569244683	0.0	0	171	2.729575711604477	0.0	0	367	7.410673824041388	0.0	0	374	7.96281277046805	0.0	0	422	8.908296136379107	0.0	0	266	5.96886153008334	0.0	0	181	3.239052425824897	0.0	0	176	3.7660044150110377	0.0	0	142	2.639680641051823	0.0	0	250	5.6397487139092295	0.0	0	282	5.613443416868454	0.0	0	210	4.463926247921346	0.0	0	475	10.910435569040464	0.0	0	350	8.054176269801909	0.0	0	201	3.3670974706071126	0.0	0	121	2.0859079460473984	0.0	0	25	0.22546702842528032	0.0	0	207	3.1637249467573008	0.0	0	116	1.8543435345372505	0.0	0	192	3.9477783936750592	0.0	0	109	2.2878606645855823	0.0	0	418	8.356021044237632	0.0
chr1:2488077-2494769	TNFRSF14	TNFRSF14	exon_1	0	613	142.93469814704125	70.0	0	225	47.01180514046623	25.0	0	197	55.023909145248055	29.0	0	333	86.19710101613867	45.0	0	194	47.48475791990436	27.0	0	411	105.42393903167962	62.0	0	721	224.09683203825463	138.0	0	226	47.79393305439331	16.0	0	145	32.319187089061565	7.0	0	676	115.01927674835625	30.0	0	466	93.86341900777047	29.0	0	342	51.94381350866706	15.0	0	438	89.8755230125523	29.0	0	549	110.97982665869695	33.0	0	725	193.1155110579797	102.0	0	146	22.500896592946802	3.0	0	594	134.6630304841602	63.0	0	279	47.93813508667065	16.0	0	561	104.14689181111775	30.0	0	286	52.14644351464435	15.0	0	373	77.07919904363419	27.0	0	799	233.52869097429766	140.0	0	976	274.85848774656307	164.0	0	950	283.4639868499701	176.0	0	492	141.47967722653914	90.0	0	448	108.89240884638374	56.0	0	422	106.43664076509265	61.0	0	369	92.97220561864913	44.0	0	410	123.02181709503886	75.0	0	612	184.5791990436342	118.5	0	329	90.81978481769276	57.0	0	1354	382.48729826658695	246.0	0	694	203.7039748953975	132.0	0	427	96.31350866706515	44.0	0	447	88.61715481171548	27.0	0	108	16.010759115361626	3.0	0	353	75.45158398087268	28.0	0	446	88.46099820681411	28.0	0	130	34.43200836820084	20.0	0	398	98.97594142259415	49.0	0	946	270.7106993424985	168.0
chr1:27022811-27107289	ARID1A	ARID1A	exon_1	0	911	27.918878287838254	0.0	0	397	23.927685314519756	0.0	0	351	17.74395700655792	0.0	0	544	25.26005587253486	0.0	0	398	24.15425317834229	0.0	0	539	26.155590804706552	0.0	0	1172	80.60388503515708	0.0	0	493	11.361526077795402	0.0	0	477	7.852967636544426	0.0	0	616	15.656431260209759	0.0	0	1338	21.989914533961503	0.0	0	397	9.921127394114444	0.0	0	612	13.315952082198915	0.0	0	849	20.510641823906816	0.0	0	1125	41.970382821563014	0.0	0	351	4.63568029546154	0.0	0	615	25.582258102701296	0.0	0	491	11.778687942422879	0.0	0	740	21.744750112455314	0.0	0	398	10.255072326522882	0.0	0	969	18.579346101943703	0.0	0	1456	73.39740524160136	0.0	0	1239	70.22170269182509	0.0	0	1406	85.16521461208835	0.0	0	979	59.456319988636096	0.0	0	701	29.25927460403892	0.0	0	629	36.10432301901087	0.0	0	539	20.264731646109045	0.0	0	792	49.305203721679014	0.0	0	958	54.091976609294726	0.0	0	633	47.56698785482611	0.0	0	1520	94.73432136177466	0.0	0	919	56.87547053670778	0.0	0	731	25.307796112597362	0.0	0	802	17.595965813584602	0.0	0	133	2.39094202040768	0.0	0	595	13.656005113757429	0.0	0	393	14.483983995833235	0.0	0	519	29.720992447737874	0.0	0	654	20.175524988754468	0.0	0	1230	70.87049882809725	0.0
chr1:39305180-39325339	RRAGC	RRAGC	exon_1	0	318	17.613869735601963	0.0	0	412	27.170494568182946	0.0	0	283	18.212808175008682	0.0	0	326	20.345106404087506	0.0	0	430	26.255915471997618	0.0	0	349	20.757031598789624	0.0	0	1101	67.98596160523836	0.0	0	206	11.37809415149561	0.0	0	160	5.1376556376804405	0.0	0	228	7.47814871769433	0.0	0	383	13.020685549878467	0.0	0	151	4.897812391487673	0.0	0	285	9.721315541445508	0.0	0	392	13.37179423582519	0.0	0	537	25.057195297385782	0.0	0	141	2.998313408403195	0.0	0	348	12.9685996329183	0.0	0	183	9.15928369462771	0.0	0	212	13.167468624435736	0.0	0	179	6.1398382856292475	0.0	0	298	11.94969988590704	0.0	0	1043	48.31435091026341	0.0	0	856	51.81045686790019	0.0	0	1346	61.36127784116275	0.0	0	914	46.445160970286224	0.0	0	491	16.639714271541248	0.0	0	645	30.461034773550274	0.0	0	252	15.492980802619178	0.0	0	794	44.3436678406667	0.0	0	858	36.61153827074756	0.0	0	777	55.657869934024504	0.0	0	1770	68.54089984622253	0.0	0	1071	46.87191824991319	0.0	0	307	14.094300312515502	0.0	0	368	11.176744878218166	0.0	0	52	1.2055657522694578	0.0	0	372	15.47174959075351	0.0	0	217	8.451907336673447	0.0	0	450	23.844387122377103	0.0	0	342	12.654744779006895	0.0	0	914	50.2180663723399	0.0
chr22:22123491-22221723	MAPK1	MAPK1	exon_1	0	229	1.788164752830035	0.0	0	183	2.047540516328691	0.0	0	97	1.4945638895675544	0.0	0	113	1.4621304666503787	0.0	0	142	2.0695394576105546	0.0	0	161	1.798181855199935	0.0	0	368	6.779623747862204	0.0	0	172	1.2933463637104	0.0	0	79	0.7795117680592882	0.0	0	139	1.5454943399299617	0.0	0	362	1.5131321768873687	0.0	0	124	1.4006942747780764	0.0	0	145	1.496487906181285	0.0	0	279	1.8201807964817982	0.0	0	318	2.01401783532861	0.0	0	101	0.36287564133887124	0.0	0	192	1.356441892662269	0.0	0	129	1.1585328609821646	0.0	0	170	2.0644800065151885	0.0	0	115	0.583099193745419	0.0	0	322	1.5657626842576757	0.0	0	268	4.741530254906752	0.0	0	320	5.445231696392215	0.0	0	307	5.971078670901539	0.0	0	267	4.541849906344165	0.0	0	143	1.6756861307924098	0.0	0	177	2.563838667643945	0.0	0	121	1.5415750468279177	0.0	0	279	4.262195618535712	0.0	0	205	3.3861979802915547	0.0	0	296	4.809023536118576	0.0	0	525	8.042928984444988	0.0	0	298	5.106105953253523	0.0	0	184	1.339258082905774	0.0	0	157	1.6072461112468441	0.0	0	29	0.2104507696066455	0.0	0	209	1.7788602492059613	0.0	0	89	1.3573988109780928	0.0	0	152	2.2276447593452238	0.0	0	190	1.6897039661210196	0.0	0	296	4.683300757390667	0.0
chr22:29191141-29196518	XBP1	XBP1	exon_1	0	445	62.50492839873535	3.0	0	398	77.92300539334201	10.0	0	320	53.114562023433145	6.0	0	345	62.08350381253487	8.0	0	403	83.76232099683838	11.0	0	362	72.26315789473684	10.0	0	1060	238.86814208666542	55.0	0	302	38.837083875767156	1.0	0	217	22.99237493025851	0.0	0	393	24.70169239352799	2.0	0	551	41.00334759159382	0.0	0	230	15.923935279895852	0.0	0	448	28.369722893806955	1.0	0	584	53.95908499163102	0.0	0	611	81.11567788729775	5.0	0	163	10.90961502696671	0.0	0	399	42.39538776269295	2.0	0	273	35.85809931188395	0.0	0	385	44.286033103961316	3.0	0	257	28.777943090942905	0.0	0	579	50.893620978240655	2.0	0	957	178.8566114933978	33.0	0	749	164.55439836339966	32.0	0	1116	210.69146364143575	35.0	0	867	159.0658359680119	24.0	0	380	51.70355216663567	8.0	0	489	100.42700390552352	20.0	0	303	48.010042774781475	5.0	0	720	138.02957039241213	33.0	0	679	144.98456388320625	26.0	0	737	160.48465687186163	26.0	0	1350	311.5279895852706	50.0	0	847	168.59122187093175	39.0	0	539	49.3799516458992	1.0	0	487	34.10842477217779	1.0	0	95	4.679933048168124	0.0	0	600	55.55737400037196	2.0	0	287	24.971917426074018	3.0	0	358	71.34573182071787	12.0	0	276	37.38497303328994	2.0	0	884	182.67900316161428	27.0
chr22:41488995-41575002	EP300	EP300	exon_1	0	214	8.913844221981932	0.0	0	152	10.564268024695664	0.0	0	121	7.7461950771448835	0.0	0	177	9.188670689595034	0.0	0	153	11.30348692548281	0.0	0	166	9.027869824549164	0.0	0	465	35.495413164044784	0.0	0	123	5.01894031881126	0.0	0	108	2.60774123036497	0.0	0	346	6.0404385689536895	0.0	0	151	5.404339181694513	0.0	0	160	3.5762786749915705	0.0	0	252	6.304428709291104	0.0	0	214	6.896601439417722	0.0	0	387	12.953306126245538	0.0	0	51	1.0337995744532422	0.0	0	261	9.86961526387387	0.0	0	127	3.872091806480868	0.0	0	196	7.93211017707861	0.0	0	120	3.3548548373969562	0.0	0	131	6.171474414873208	0.0	0	415	28.11239782808376	0.0	0	445	28.563919215877778	0.0	0	459	32.796039857220926	0.0	0	402	24.461113630285908	0.0	0	278	10.933319380980619	0.0	0	267	14.108560931087004	0.0	0	152	8.074575325264222	0.0	0	268	20.42729080191147	0.0	0	378	21.69778041322218	0.0	0	289	23.717999697699025	0.0	0	683	50.58747543804574	0.0	0	402	29.02500959224249	0.0	0	220	8.16218447335682	0.0	0	245	6.295255037380678	0.0	0	50	0.8061901938214331	0.0	0	203	7.409850361017127	0.0	0	218	5.782006115781273	0.0	0	187	10.99824432894997	0.0	0	235	8.464880765519085	0.0	0	456	28.14287209180648	0.0
chr3:101568436-101578248	NFKBIZ_1	NFKBIZ	exon_1	0	1968	79.34192825112108	32.0	0	3204	112.5	60.0	0	2220	80.19720750101916	43.0	0	2451	94.58795352629433	40.0	0	3448	128.01600081532817	73.0	0	2311	100.32806767223808	45.0	0	7013	335.971769262128	184.0	0	1495	47.96891561353445	14.0	0	886	23.311761108846312	2.0	0	280	18.867713004484305	7.0	0	1210	51.08000407664085	8.0	0	506	15.092030167142275	0.0	0	353	22.246840603342847	6.0	0	1570	52.64472075010192	14.0	0	1925	95.916326946596	41.0	0	366	11.064207093355076	0.0	0	850	38.34773746432939	13.0	0	1110	40.1944557684468	8.0	0	1520	60.90633917651855	19.0	0	431	30.93609865470852	10.0	0	1920	66.54484304932735	15.0	0	4621	253.95444353852426	124.0	0	5115	229.75203832042396	112.0	0	5640	302.2660008153282	153.0	0	5574	269.5146759070526	125.0	0	1297	63.523236852833264	26.0	0	3310	153.78149205055036	78.0	0	1828	69.94353852425601	31.0	0	4244	218.31858948226662	121.0	0	3296	185.43314309009375	92.0	0	7016	285.84824704443537	162.0	0	5892	393.1721361598043	160.0	0	4185	221.02955564614757	124.0	0	1270	57.226661231145535	16.0	0	898	37.28251121076233	9.0	0	63	3.7240114145943743	0.0	0	1399	59.74918467183041	17.0	0	439	22.848858540562578	5.0	0	2757	115.42794537301263	56.0	0	887	36.59111292295149	10.0	0	5132	257.07317570322056	122.0
chr3:101578208-101579888	NFKBIZ_2	NFKBIZ	exon_3	959	3183	2092.652380952381	2018.0	2150	4520	3754.0857142857144	3751.0	1276	3453	2653.375	2630.0	1338	3820	2653.983333333333	2561.0	1948	5348	4184.407142857143	4223.5	1340	4041	2778.4761904761904	2729.0	4704	13143	9762.075	9714.5	496	3012	1440.4214285714286	1327.5	40	1369	480.63511904761907	386.0	114	5222	1079.580357142857	506.0	160	2687	1102.982142857143	1056.5	84	3980	900.9696428571428	504.0	246	5461	1074.0410714285715	518.5	411	2763	1413.6625	1274.0	1086	3210	2186.5261904761905	2104.5	0	1068	218.3220238095238	112.0	469	3237	1187.9071428571428	921.0	107	2224	1330.0285714285715	1322.0	622	3872	1928.5315476190476	1797.0	259	1742	977.3821428571429	979.0	748	3281	1600.0011904761905	1487.5	2847	11233	6828.573809523809	6030.5	2977	7885	6165.32619047619	6071.5	3392	12596	7994.567261904762	7157.5	3403	12202	7791.261904761905	7220.0	757	3590	1716.8732142857143	1497.0	2167	5502	4199.735119047619	4118.0	974	2835	2131.695833333333	2066.0	3290	8521	6329.064880952381	6281.0	2243	8169	5019.983928571429	4491.0	4291	11325	8848.313095238096	8919.5	3967	20971	11168.94642857143	9704.5	3049	9165	6419.075	6073.0	639	3700	1611.6136904761904	1405.0	416	4342	1356.392857142857	958.0	4	631	120.46309523809524	59.0	504	3604	1590.5708333333334	1403.5	271	4479	1157.4345238095239	624.5	1647	4789	3212.095238095238	3032.0	503	4470	1517.5261904761905	1097.0	2914	10811	6823.852380952381	6374.5
