Exon_Genomic_Coordinates	Exon_Ensembl_Transcript_ID	Exon_Gene_Symbol	Exon_Number	Min_Coverage_B48279	Max_Coverage_B48279	Mean_Coverage_B48279	Median_Coverage_B48279	Min_Coverage_B48280	Max_Coverage_B48280	Mean_Coverage_B48280	Median_Coverage_B48280	Min_Coverage_B48281	Max_Coverage_B48281	Mean_Coverage_B48281	Median_Coverage_B48281	Min_Coverage_B48282	Max_Coverage_B48282	Mean_Coverage_B48282	Median_Coverage_B48282	Min_Coverage_B48283	Max_Coverage_B48283	Mean_Coverage_B48283	Median_Coverage_B48283	Min_Coverage_B48284	Max_Coverage_B48284	Mean_Coverage_B48284	Median_Coverage_B48284	Min_Coverage_B48285	Max_Coverage_B48285	Mean_Coverage_B48285	Median_Coverage_B48285	Min_Coverage_B48286	Max_Coverage_B48286	Mean_Coverage_B48286	Median_Coverage_B48286	Min_Coverage_B48287	Max_Coverage_B48287	Mean_Coverage_B48287	Median_Coverage_B48287	Min_Coverage_B48288	Max_Coverage_B48288	Mean_Coverage_B48288	Median_Coverage_B48288	Min_Coverage_B48289	Max_Coverage_B48289	Mean_Coverage_B48289	Median_Coverage_B48289	Min_Coverage_B48290	Max_Coverage_B48290	Mean_Coverage_B48290	Median_Coverage_B48290	Min_Coverage_B48291	Max_Coverage_B48291	Mean_Coverage_B48291	Median_Coverage_B48291	Min_Coverage_B48292	Max_Coverage_B48292	Mean_Coverage_B48292	Median_Coverage_B48292	Min_Coverage_B48293	Max_Coverage_B48293	Mean_Coverage_B48293	Median_Coverage_B48293	Min_Coverage_B48294	Max_Coverage_B48294	Mean_Coverage_B48294	Median_Coverage_B48294	Min_Coverage_B48295	Max_Coverage_B48295	Mean_Coverage_B48295	Median_Coverage_B48295	Min_Coverage_B48296	Max_Coverage_B48296	Mean_Coverage_B48296	Median_Coverage_B48296	Min_Coverage_B48297	Max_Coverage_B48297	Mean_Coverage_B48297	Median_Coverage_B48297	Min_Coverage_B48298	Max_Coverage_B48298	Mean_Coverage_B48298	Median_Coverage_B48298	Min_Coverage_B48299	Max_Coverage_B48299	Mean_Coverage_B48299	Median_Coverage_B48299	Min_Coverage_B48300	Max_Coverage_B48300	Mean_Coverage_B48300	Median_Coverage_B48300	Min_Coverage_B48301	Max_Coverage_B48301	Mean_Coverage_B48301	Median_Coverage_B48301	Min_Coverage_B48302	Max_Coverage_B48302	Mean_Coverage_B48302	Median_Coverage_B48302	Min_Coverage_B48303	Max_Coverage_B48303	Mean_Coverage_B48303	Median_Coverage_B48303	Min_Coverage_B48304	Max_Coverage_B48304	Mean_Coverage_B48304	Median_Coverage_B48304	Min_Coverage_B48305	Max_Coverage_B48305	Mean_Coverage_B48305	Median_Coverage_B48305	Min_Coverage_B48306	Max_Coverage_B48306	Mean_Coverage_B48306	Median_Coverage_B48306	Min_Coverage_B48307	Max_Coverage_B48307	Mean_Coverage_B48307	Median_Coverage_B48307	Min_Coverage_B48308	Max_Coverage_B48308	Mean_Coverage_B48308	Median_Coverage_B48308	Min_Coverage_B48309	Max_Coverage_B48309	Mean_Coverage_B48309	Median_Coverage_B48309	Min_Coverage_B48310	Max_Coverage_B48310	Mean_Coverage_B48310	Median_Coverage_B48310	Min_Coverage_B48311	Max_Coverage_B48311	Mean_Coverage_B48311	Median_Coverage_B48311	Min_Coverage_B48312	Max_Coverage_B48312	Mean_Coverage_B48312	Median_Coverage_B48312	Min_Coverage_B48313	Max_Coverage_B48313	Mean_Coverage_B48313	Median_Coverage_B48313	Min_Coverage_B48314	Max_Coverage_B48314	Mean_Coverage_B48314	Median_Coverage_B48314	Min_Coverage_B48315	Max_Coverage_B48315	Mean_Coverage_B48315	Median_Coverage_B48315	Min_Coverage_B48316	Max_Coverage_B48316	Mean_Coverage_B48316	Median_Coverage_B48316	Min_Coverage_B48317	Max_Coverage_B48317	Mean_Coverage_B48317	Median_Coverage_B48317	Min_Coverage_B48318	Max_Coverage_B48318	Mean_Coverage_B48318	Median_Coverage_B48318	Min_Coverage_B48319	Max_Coverage_B48319	Mean_Coverage_B48319	Median_Coverage_B48319	Min_Coverage_B48320	Max_Coverage_B48320	Mean_Coverage_B48320	Median_Coverage_B48320	Min_Coverage_B48321	Max_Coverage_B48321	Mean_Coverage_B48321	Median_Coverage_B48321	Min_Coverage_B48322	Max_Coverage_B48322	Mean_Coverage_B48322	Median_Coverage_B48322	Min_Coverage_B48323	Max_Coverage_B48323	Mean_Coverage_B48323	Median_Coverage_B48323
chr19:11094763-11172535	SMARCA4	SMARCA4	exon_1	0	738	38.30446690325567	0.0	0	572	20.46038419996914	0.0	0	507	26.419829758782083	0.0	0	473	31.05167669598313	0.0	0	539	25.918338219410586	0.0	0	334	19.210667078125805	0.0	0	613	21.429589055186955	0.0	0	680	40.94744895335082	0.0	0	574	35.23066142056267	0.0	0	566	22.81345471377874	0.0	0	554	35.4357095098493	0.0	0	446	30.578022938846885	0.0	0	375	17.33023453170807	0.0	0	507	29.30432546417734	0.0	0	779	60.46862624080646	0.0	0	775	60.49684976598262	0.0	0	489	27.31192460011315	0.0	0	701	36.50975929640487	0.0	0	903	54.849341665380855	0.0	0	240	16.643342076839993	0.0	0	461	28.12906958802654	0.0	0	514	33.721686468137634	0.0	0	561	24.62901815563442	0.0	0	618	33.84246258293473	0.0	0	361	21.793100344597025	0.0	0	178	7.247094069845189	0.0	0	825	65.0462891529085	0.0	0	1537	116.24431672067068	1.0	0	865	66.1533328190094	0.0	0	695	52.13630869721751	0.0	0	213	12.395347940132696	0.0	0	388	25.452309314406214	0.0	0	573	34.61466851823278	0.0	0	641	39.42480584271974	0.0	0	699	31.36988890603302	0.0	0	690	31.8588309417271	0.0	0	677	37.17565447718973	0.0	0	630	29.873013423854342	0.0	0	811	31.32462840096693	0.0	0	590	21.04262459496991	0.0	0	415	28.662770662963535	0.0	0	699	31.051380959728437	0.0	0	189	8.679434758010595	0.0	0	544	29.736190402715632	0.0	0	299	20.92345574242658	0.0
chr19:1611657-1650271	TCF3	TCF3	exon_1	0	260	16.991842336976227	0.0	0	208	10.4651421764127	0.0	0	255	11.772569534365774	0.0	0	195	11.19746723986119	0.0	0	202	11.690423162583519	0.0	0	126	7.435800486870047	0.0	0	263	10.287279225151499	0.0	0	213	15.445175325011654	0.0	0	208	13.48285595897861	0.0	0	244	11.485601077329466	0.0	0	155	11.496115398560107	0.0	0	120	8.752991143108718	0.0	0	162	7.939452012223546	0.0	0	152	11.06754027036826	0.0	0	265	20.634018749676283	0.0	0	275	21.935696897498318	0.0	0	172	10.923447454291189	0.0	0	233	16.921246180141917	0.0	0	293	21.961464753716267	0.0	0	99	5.806469156264567	0.0	0	152	10.14766664940177	0.0	0	142	11.370746361423318	0.0	0	220	10.457269384161185	0.0	0	195	12.144170508105868	0.0	0	129	8.738229657637126	0.0	0	117	3.321411923136686	0.0	0	244	20.044595224529964	0.0	0	400	34.874656860206144	0.0	0	265	21.92383591443518	0.0	0	242	20.215336406484695	0.0	0	64	3.9350235665820685	0.0	0	110	8.466281659501735	0.0	0	209	14.65349355156161	0.0	0	226	14.985212617185477	0.0	0	266	15.593903765473662	0.0	0	275	14.562050033666546	0.0	0	228	15.717201015175842	0.0	0	210	14.080540736520433	0.0	0	355	16.03156886103486	0.0	0	298	10.198114673434505	0.0	0	138	9.846169782980267	0.0	0	230	14.201015175842958	0.0	0	53	3.013544310353758	0.0	0	191	13.006008183560366	0.0	0	97	6.952348889003988	0.0
chr19:19256598-19261577	MEF2B	BORCS8-MEF2B,MEF2B	exon_3,exon_4	0	465	96.34545089375376	19.0	0	276	39.87206266318538	8.0	0	378	71.59570194818237	18.0	0	354	68.9606346655955	19.0	0	264	53.757381000200844	11.0	0	243	53.55292227354891	11.0	0	303	57.51235187788713	5.0	0	422	100.41594697730469	36.0	0	377	80.10283189395462	16.0	0	357	64.90098413336011	9.0	0	355	85.68648322956417	32.0	0	279	75.79031934123319	32.0	0	240	39.980919863426394	9.0	0	331	72.33741715203857	22.0	0	574	138.1050411729263	39.0	0	561	144.73589074111268	50.0	0	290	65.56155854589275	14.0	0	425	85.1928098011649	21.0	0	531	119.75798353082948	34.0	0	219	52.06025306286403	18.0	0	287	71.52600923880297	24.0	0	403	81.7113878288813	23.0	0	314	68.3016670014059	15.0	0	348	66.4247840931914	17.0	0	252	54.41715203856196	18.0	0	166	20.996384816228158	4.0	0	527	146.71922072705362	62.0	0	983	264.6053424382406	112.0	0	602	159.15926892950392	61.0	0	594	133.7457320747138	41.0	0	156	28.79674633460534	8.0	0	314	71.80819441654951	19.0	0	445	82.98232576822654	21.0	0	439	88.38963647318738	22.0	0	395	77.67282586864832	16.0	0	353	76.93834103233581	20.0	0	350	76.02952400080338	22.0	0	360	68.6639887527616	14.0	0	446	72.57561759389435	12.0	0	290	48.85017071701145	8.0	0	281	74.09740911829685	22.0	0	361	72.74733882305684	14.0	0	118	21.7144004820245	8.0	0	323	70.01466157863025	25.0	0	244	56.29945772243423	21.0
chr19:50138815-50143399	RRAS	RRAS	exon_1	0	314	44.77312390924956	0.0	0	156	17.787521815008727	0.0	0	233	33.515924956369986	1.0	0	128	23.899869109947645	0.0	0	125	20.960296684118674	0.0	0	133	18.284249563699827	0.0	0	140	18.44655322862129	0.0	0	182	31.713350785340314	0.0	0	162	28.782940663176266	0.0	0	153	19.354493891797556	0.0	0	153	29.354930191972077	1.0	0	174	32.93695462478185	0.0	0	207	22.217713787085515	0.0	0	166	28.863001745200698	0.0	0	249	47.9869109947644	0.0	0	242	47.9989092495637	2.0	0	160	25.61867364746946	0.0	0	189	32.40837696335078	0.0	0	215	42.26068935427574	0.0	0	86	17.462260034904013	0.0	0	172	27.31719022687609	1.0	0	166	28.584642233856894	0.0	0	140	21.287085514834207	1.0	0	181	30.987565445026178	0.0	0	140	22.25152705061082	0.0	0	127	12.109511343804538	0.0	0	221	43.72360383944154	2.0	0	417	82.42386561954625	2.0	0	279	53.88721640488656	0.0	0	224	46.77028795811518	2.0	0	68	12.653359511343805	0.0	0	126	21.44044502617801	0.0	0	168	31.358202443280977	0.0	0	199	38.579188481675395	1.0	0	275	36.82395287958115	0.0	0	219	30.239092495637	0.0	0	185	31.61671029668412	0.0	0	213	27.573734729493893	0.0	0	160	25.596640488656195	0.0	0	223	21.525741710296685	0.0	0	144	24.215314136125656	0.0	0	178	26.656195462478184	0.0	0	56	7.951134380453752	0.0	0	160	28.329624781849912	0.0	0	119	18.390488656195462	1.0
chr19:56166434-56185487	U2AF2	U2AF2	exon_1	0	788	42.552826326562744	0.0	0	425	18.49498766598436	0.0	0	470	28.708549834671704	0.0	0	307	25.60567889571196	0.0	0	374	22.593134939379624	0.0	0	259	18.260378942948616	0.0	0	349	23.995223849262583	0.0	0	453	34.34314806067286	0.0	0	384	29.314648611767176	0.0	0	540	22.210937910040414	0.0	0	327	32.57424027712171	0.0	0	387	34.22274707395161	0.0	0	308	17.33417309610035	0.0	0	341	29.974334750433	0.0	0	536	52.38644832834724	0.0	0	549	51.56421560909043	0.0	0	368	22.79520285519341	0.0	0	516	33.12271033433055	0.0	0	559	47.10371070172676	0.0	0	229	19.00540597281268	0.0	0	328	26.879756468797563	0.0	0	417	32.411956122395424	0.0	0	393	23.415892510365822	0.0	0	456	30.84464388810161	0.0	0	254	20.37411431270666	0.0	0	173	9.306985776518134	0.0	0	506	59.79378575552406	0.0	0	832	92.85109956437306	0.0	0	601	62.12370755261639	0.0	0	502	51.22159240014696	0.0	0	154	12.66425234871149	0.0	0	324	25.977851257019893	0.0	0	469	30.71537290715373	0.0	0	470	34.977693801501076	0.0	0	536	30.847845483650868	0.0	0	500	30.037107017267623	0.0	0	532	30.49388547735265	0.0	0	532	23.550044612397	0.0	0	494	25.832572298325722	0.0	0	398	20.94069175457933	0.0	0	300	26.06235238545111	0.0	0	491	26.284364666981578	0.0	0	129	8.949194352595391	0.0	0	403	30.588516244161024	0.0	0	211	23.333700729543903	0.0
chr1:117057379-117113619	CD58	CD58	exon_1	0	557	5.785135135135135	0.0	0	291	2.7385490753911808	0.0	0	387	3.703022759601707	0.0	0	242	3.9438655761024184	0.0	0	321	2.610970839260313	0.0	0	272	5.223364153627312	0.0	0	293	2.8438655761024183	0.0	0	399	5.813086770981508	0.0	0	282	4.327471550497866	0.0	0	319	3.6624466571834993	0.0	0	340	7.511362019914651	0.0	0	820	19.02384423897582	0.0	0	327	4.041945234708392	0.0	0	300	4.571817211948791	0.0	0	379	8.985544096728308	0.0	0	462	7.141642958748222	0.0	0	272	2.8512268847795164	0.0	0	373	4.399875533428165	0.0	0	378	4.645501422475107	0.0	0	361	6.17674253200569	0.0	0	245	4.7441678520625885	0.0	0	305	5.105565433854908	0.0	0	265	4.5875533428165	0.0	0	288	3.9964082503556186	0.0	0	351	6.945839260312945	0.0	0	374	4.329658605974395	0.0	0	761	18.618100995732576	0.0	0	989	20.012357752489333	0.0	0	705	15.933694879089616	0.0	0	359	6.99103840682788	0.0	0	331	6.444825746799431	0.0	0	308	6.484566145092461	0.0	0	405	4.98077880512091	0.0	0	371	4.8676386913229015	0.0	0	281	4.041909672830726	0.0	0	439	5.525	0.0	0	253	2.847972972972973	0.0	0	298	3.8335526315789474	0.0	0	371	3.241642958748222	0.0	0	491	4.4551209103840685	0.0	0	314	6.433641536273115	0.0	0	454	3.9499110953058323	0.0	0	336	5.582307965860598	0.0	0	347	5.115398293029872	0.0	0	351	7.902329302987198	0.0
chr1:120457903-120612206	NOTCH2	NOTCH2	exon_1	0	1430	13.54177170891039	0.0	0	775	6.7988438332372025	0.0	0	1039	9.211758682592043	0.0	0	627	11.731891149232354	0.0	0	857	7.514209056207592	0.0	0	540	10.700757600305892	0.0	0	744	6.5264447223968425	0.0	0	1036	14.30080426174475	0.0	0	1053	11.62112207798941	0.0	0	1111	8.686039804799648	0.0	0	903	23.155421475927234	0.0	0	1661	48.7289100017498	0.0	0	615	8.939638244233748	0.0	0	705	12.196438176833892	0.0	0	1323	28.323499867144513	0.0	0	1516	23.204415986727412	0.0	0	683	8.385209620033311	0.0	0	1144	11.965664957907494	0.0	0	982	13.817851888816161	0.0	0	659	12.885303590986565	0.0	0	487	12.314180540883845	0.0	0	1000	15.064412227889283	0.0	0	749	11.411625179030867	0.0	0	1032	13.466679196127101	0.0	0	652	12.720264674050407	0.0	0	536	6.2681606968108206	0.0	0	1347	51.05019993130399	0.0	0	1776	63.57628821215401	0.0	0	1547	41.77299209995917	0.0	0	877	21.10267460775228	0.0	0	599	10.91542614207112	0.0	0	737	14.305509290162862	0.0	0	987	12.706473626565913	0.0	0	1360	13.624932762162757	0.0	0	933	9.402364179568771	0.0	0	876	10.768131533411534	0.0	0	754	9.12934939696571	0.0	0	1076	16.658425306053672	0.0	0	1199	8.400569010323844	0.0	0	943	9.516114398294265	0.0	0	662	14.936851519413104	0.0	0	1136	10.485402098468597	0.0	0	835	11.099771229334491	0.0	0	1174	12.930467975347206	0.0	0	708	16.505868324011846	0.0
chr1:150705511-150737296	CTSS	CTSS	exon_2	0	160	5.446940380682712	0.0	0	76	2.9260342929054586	0.0	0	122	3.820040899795501	0.0	0	99	4.068302658486708	0.0	0	94	2.827088249174139	0.0	0	157	5.102721409469876	0.0	0	155	4.054648419065597	0.0	0	113	4.763253106811389	0.0	0	99	3.8898851659587854	0.0	0	138	4.48224005033821	0.0	0	233	10.313135126632059	0.0	0	559	21.360327198364008	0.0	0	150	3.80855749567406	0.0	0	104	3.9226050023596035	0.0	0	190	8.054585496303288	0.0	0	172	6.790278433223219	0.0	0	85	2.9732578260185623	0.0	0	136	4.919679093912222	0.0	0	99	4.650432593990876	0.0	0	181	6.718798175239893	0.0	0	140	5.320685858109171	0.0	0	123	4.255246185307535	0.0	0	166	5.370363378952336	0.0	0	113	3.9960987887368256	0.0	0	210	6.849929211892402	0.0	0	220	4.503539405379896	0.0	0	448	20.125751140475067	0.0	0	563	23.885732263646375	0.0	0	343	15.235740128991663	0.0	0	166	6.675664621676892	0.0	0	217	7.437879502910178	0.0	0	209	5.901997797703319	0.0	0	118	4.577505112474437	0.0	0	163	5.411735095170678	0.0	0	126	4.9264747522416235	0.0	0	174	5.473493786377222	0.0	0	111	3.519647632531068	0.0	0	150	4.808337266005978	0.0	0	127	3.561711499134812	0.0	0	205	5.340223375806198	0.0	0	206	6.1913166588013215	0.0	0	103	4.116344187509831	0.0	0	183	5.634827748938179	0.0	0	113	4.2392638036809815	0.0	0	179	6.584237848041529	0.0
chr1:16174544-16265976	SPEN	SPEN	exon_1	0	835	41.46655437921078	0.0	0	338	20.168967101233704	0.0	0	773	27.78799545017062	0.0	0	742	33.98542085921778	0.0	0	521	22.61013649488144	0.0	0	386	28.180910403359874	0.0	0	432	25.448923790357863	0.0	0	892	42.64755227928953	0.0	0	754	34.115386298013824	0.0	0	507	24.81992081546942	0.0	0	923	59.12338131070085	0.0	0	1214	100.02211479569516	0.0	0	420	25.49193936477382	0.0	0	746	35.68224472832269	0.0	0	1207	75.39024630326362	0.0	0	1198	67.10621007962202	0.0	0	697	27.91019555516668	0.0	0	875	38.00988712923265	0.0	0	985	43.59581984425584	0.0	0	405	38.50728410184618	0.0	0	612	38.82230510105871	0.0	0	915	42.751399947501966	0.0	0	544	34.62795301426196	0.0	0	832	36.17821987925453	0.0	0	449	39.08281564441334	0.0	0	298	16.97997418846793	0.0	0	1580	124.53191442820894	0.0	0	2149	164.77685055560417	0.0	0	1341	108.70983900603727	0.0	0	1138	66.08979350774347	0.0	0	458	35.23787076734622	0.0	0	541	42.52625995275177	0.0	0	797	37.74957345349549	0.0	0	824	38.97816956864118	0.0	0	531	25.57987356724123	0.0	0	556	34.14263058885292	0.0	0	923	30.496620439233528	0.0	0	537	30.051382448158193	0.0	0	561	24.172970076122144	0.0	0	375	24.177399597515095	0.0	0	686	45.433568116195644	0.0	0	599	29.9466926240266	0.0	0	413	32.175354361711435	0.0	0	735	36.66716248140695	0.0	0	592	48.08701548691924	0.0
chr1:203274685-203276579	BTG2	BTG2	exon_1	0	1218	328.8864836325238	25.5	0	452	103.84582893347412	1.0	0	1107	277.0348468848997	12.0	0	403	97.75395987328406	6.0	0	482	129.90443505807815	7.0	0	597	158.9297782470961	9.0	0	608	150.8885955649419	10.0	0	722	205.97465681098205	17.0	0	549	144.37486800422386	6.0	0	551	139.19693769799366	3.0	0	724	190.12513199577614	27.0	0	1076	283.7191129883844	36.0	0	619	145.2534318901795	5.0	0	647	182.2925026399155	9.0	0	1014	268.2882787750792	33.0	0	942	264.3321013727561	31.0	0	432	114.54593453009504	4.0	0	726	200.19957761351637	6.0	0	924	229.52111932418163	16.0	0	542	134.74340021119323	14.0	0	509	138.33685322069695	15.5	0	627	178.3621964097149	20.0	0	584	158.93083421330516	4.0	0	638	158.31995776135165	16.0	0	425	119.25290390707498	11.0	0	554	121.88542766631468	5.0	0	1065	287.6958817317846	58.0	0	1296	354.59820485744456	67.0	0	1260	359.78247096092923	49.0	0	906	244.59081309398098	20.0	0	300	88.27243928194298	11.0	0	616	179.87434002111934	20.5	0	686	207.61932418162618	17.5	0	716	180.16314677930305	11.5	0	591	155.50844772967264	8.0	0	714	189.07550158394932	7.0	0	678	172.15417106652586	4.0	0	512	126.90654699049631	4.0	0	614	138.66578669482575	0.0	0	808	190.52956705385427	3.0	0	704	187.2661034846885	12.0	0	487	122.04118268215417	2.0	0	262	62.59292502639916	3.0	0	650	180.3780359028511	11.0	0	726	202.5274551214361	13.0
chr1:226822495-226925326	ITPKB	ITPKB	exon_2	0	315	5.827483929943305	0.0	0	161	2.352957765654326	0.0	0	245	4.269150353492623	0.0	0	162	3.0032188736859506	0.0	0	146	2.5483463157997104	0.0	0	141	3.3397905300930653	0.0	0	160	3.568962666900059	0.0	0	248	4.791599809395999	0.0	0	184	3.6247240618101544	0.0	0	196	3.456097869319563	0.0	0	212	4.707627077437738	0.0	0	366	7.098861238342523	0.0	0	153	2.929758535850084	0.0	0	221	4.296515642170163	0.0	0	325	6.796189864924002	0.0	0	316	6.848003034104502	0.0	0	131	2.9691629955947136	0.0	0	208	4.059573474924877	0.0	0	239	4.560453559724207	0.0	0	159	3.199803561182912	0.0	0	183	3.880911398313738	0.0	0	187	4.303750814443116	0.0	0	220	4.52282871896607	0.0	0	172	3.3938014800984138	0.0	0	181	3.492234831908666	0.0	0	94	1.6295377852982078	0.0	0	362	8.837247522634225	0.0	0	539	12.414583150995323	0.0	0	429	9.280217055168189	0.0	0	298	6.040445001993562	0.0	0	147	2.2769398333187465	0.0	0	185	3.9477783936750592	0.0	0	278	4.505489589715164	0.0	0	216	4.4213515379603425	0.0	0	180	3.64350244576052	0.0	0	235	4.157131604282755	0.0	0	208	3.833192325271562	0.0	0	179	3.125399928037265	0.0	0	188	3.067119837403118	0.0	0	200	4.022006982330232	0.0	0	228	4.612412599313436	0.0	0	193	3.4693137283504	0.0	0	93	1.8352345109937664	0.0	0	175	3.8750668572706672	0.0	0	336	6.278661104141747	0.0
chr1:2488077-2494769	TNFRSF14	TNFRSF14	exon_1	0	771	190.9541243275553	82.0	0	451	81.34967124925284	25.0	0	621	116.39285714285714	43.0	0	367	85.40331739390317	46.0	0	410	99.47160789001794	39.0	0	343	76.17274357441721	42.0	0	232	51.415570830842796	12.0	0	648	176.14450089659294	86.5	0	633	141.1697549312612	63.0	0	520	105.2925881649731	28.5	0	572	141.23505678421998	80.0	0	417	112.85729228930066	70.0	0	365	67.71622833233712	28.0	0	483	128.7981171548117	66.0	0	836	236.1660191273162	134.0	0	856	258.81500298864313	150.0	0	436	112.46832038254632	51.0	0	675	165.497758517633	69.0	0	865	215.35310818888226	101.0	0	244	67.77779438135087	34.5	0	435	108.16407650926479	48.5	0	459	132.40854751942618	72.0	0	291	65.94291691572026	26.0	0	560	125.8728332337119	57.0	0	371	93.0016437537358	48.0	0	151	33.04482964734011	16.0	0	777	239.68888224745965	145.0	0	1546	429.099521817095	267.0	0	1002	276.85609683203825	156.0	0	774	222.13837417812314	120.0	0	173	42.08771667662881	23.0	0	445	111.65645546921698	64.0	0	646	155.56575014943215	55.0	0	620	155.1672145845786	72.0	0	535	116.42543335325762	45.0	0	551	138.04886431560072	59.0	0	485	113.25881649731022	49.0	0	560	124.5430364614465	44.0	0	647	125.41288105200239	37.0	0	396	83.53556485355648	21.0	0	437	123.74417214584578	69.0	0	551	129.2464136282128	39.0	0	120	27.821428571428573	15.0	0	598	148.8253138075314	69.0	0	284	77.26539151225343	43.0
chr1:27022811-27107289	ARID1A	ARID1A	exon_1	0	1435	39.14586046071167	0.0	0	839	17.938090390397498	0.0	0	1033	27.992282014252233	0.0	0	766	25.458983403963163	0.0	0	842	20.065709415469115	0.0	0	500	19.510120978242856	0.0	0	883	20.13094533488009	0.0	0	1004	35.06772177371624	0.0	0	797	25.884999644877958	0.0	0	787	20.379814863041265	0.0	0	645	41.375636260328136	0.0	0	1055	68.82291247425366	0.0	0	716	18.345770496460617	0.0	0	836	29.49578588508251	0.0	0	973	53.74356637230995	0.0	0	1258	51.614266436231915	0.0	0	790	22.496330405549372	0.0	0	1106	30.181893510736522	0.0	0	923	37.55273562347593	0.0	0	422	23.423636923222613	0.0	0	728	27.222507635123936	0.0	0	926	33.147257274083195	0.0	0	645	19.503113236582305	0.0	0	814	28.56666824498686	0.0	0	598	25.587869030990316	0.0	0	283	10.892255971969034	0.0	0	1100	81.65698761807808	0.0	0	1613	112.06575676507494	0.0	0	1343	74.94486138402898	0.0	0	1087	47.805404957503725	0.0	0	321	18.679869315087952	0.0	0	673	28.2720708350103	0.0	0	1208	30.337354104027085	0.0	0	1130	32.160953147565046	0.0	0	777	21.809358649589242	0.0	0	1080	28.548166386514833	0.0	0	748	25.022396363550275	0.0	0	808	23.568088733161296	0.0	0	1212	23.998804422453183	0.0	0	1001	19.2059234356874	0.0	0	631	31.863775184071592	0.0	0	933	24.164504368001136	0.0	0	369	13.617782144463648	0.0	0	1255	21.776154738511803	0.0	0	529	29.679395819029807	0.0
chr1:39305180-39325339	RRAGC	RRAGC	exon_1	0	507	20.89419118011806	0.0	0	348	11.61848305967558	0.0	0	379	14.26911057096086	0.0	0	456	14.316682375117812	0.0	0	292	11.61555632719877	0.0	0	288	18.472692097822314	0.0	0	389	12.148916116870877	0.0	0	408	20.758470162210426	0.0	0	358	15.852671263455528	0.0	0	338	11.30953916364899	0.0	0	571	30.273575078128875	0.0	0	976	66.41584403988293	0.0	0	234	15.17173470906295	0.0	0	352	15.638920581378045	0.0	0	713	35.44739322387023	0.0	0	650	28.215090034227888	0.0	0	270	11.254675331117616	0.0	0	387	16.341038742001093	0.0	0	572	18.702515005704647	0.0	0	343	21.9378937447294	0.0	0	344	18.148370454883676	0.0	0	368	18.826777121881047	0.0	0	374	19.085172875638673	0.0	0	399	15.226400119053524	0.0	0	382	25.11334887643236	0.0	0	339	14.138647750384443	0.0	0	1132	54.86135224961556	0.0	0	1708	60.48261322486234	0.0	0	949	53.073763579542636	0.0	0	556	24.798948360533757	0.0	0	387	23.573689171089836	0.0	0	331	23.058485043900987	0.0	0	429	18.19445408998462	0.0	0	360	18.62845379235081	0.0	0	373	15.555186269160176	0.0	0	421	17.76576219058485	0.0	0	301	11.22833473882633	0.0	0	331	14.059923607321792	0.0	0	462	13.677414554293367	0.0	0	394	17.124708566893197	0.0	0	353	22.485242323527952	0.0	0	408	14.61257998908676	0.0	0	344	22.24376209137358	0.0	0	355	16.902475321196487	0.0	0	397	26.35944243266035	0.0
chr22:22123491-22221723	MAPK1	MAPK1	exon_1	0	377	2.2354222656568123	0.0	0	207	1.2978968157016044	0.0	0	275	1.6555297662676114	0.0	0	150	1.396978581317697	0.0	0	218	1.3442157341803078	0.0	0	135	1.7805908461601108	0.0	0	228	1.6379387572277873	0.0	0	276	2.0138651355973614	0.0	0	222	1.5185377473735646	0.0	0	268	1.3934970274452316	0.0	0	149	2.905204006840948	0.0	0	361	6.409326899584657	0.0	0	182	1.625620978907077	0.0	0	192	1.6565579444580179	0.0	0	304	3.444519097646388	0.0	0	332	2.858946168254744	0.0	0	217	1.4428292206205717	0.0	0	314	1.9760668621223227	0.0	0	309	2.3636798599234465	0.0	0	151	2.1504092352797457	0.0	0	189	1.9602471699649808	0.0	0	262	2.1706572196432936	0.0	0	203	2.114881097809268	0.0	0	202	1.8323255151070934	0.0	0	177	2.406873523902598	0.0	0	129	1.5282799902272173	0.0	0	328	6.587099926704129	0.0	0	400	7.7799902272172	0.0	0	263	5.205381138529196	0.0	0	199	2.9421980617314114	0.0	0	173	2.2005965469500772	0.0	0	178	2.3411311996090887	0.0	0	318	1.8589258082905775	0.0	0	217	2.1618209951950487	0.0	0	221	1.8681285120938187	0.0	0	222	2.2311975730922713	0.0	0	154	1.6127229416076228	0.0	0	279	1.6505313950647447	0.0	0	355	2.1582172815375844	0.0	0	304	1.915190569264598	0.0	0	213	2.2136676439449468	0.0	0	202	1.7986806743220132	0.0	0	145	1.6468258815864485	0.0	0	255	1.978805277302712	0.0	0	204	2.094755273230719	0.0
